Country Name,Country Code,Indicator Name,Indicator Code,,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
San Marino,SMR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,0.101507358,0.097295584,0.093492269,0.0877169,0.085549761,0.078806141,0.073982589,0.067923434,0.062340742,0.057446916,0.054143738,0.05468532,0.061751277,0.060522574,0.058641634,0.056864343,0.05518945,0.054938209,0.052766349,0.051010131,0.050846475,0.049480774,0.047872402,0.048280633,0.046986287,0.04571391,0.045496236
Serbia,SRB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,8.239355392,8.10193903,7.047910798,6.274286701,6.273911614,6.774783563,6.08341611,6.226209679,5.238295195,6.189892639,6.406826438
Sub-Saharan Africa (excluding high income),SSA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,0.85937488,0.865092776,0.810320843,0.82692476,0.819869764,0.850531447,0.845254256,0.862831333,0.821249003,0.804638673,0.85062377,0.83997393,0.814856996,0.867376193,0.927011403,0.874445715,0.893023008,0.900997651,0.91674384,0.880205826,0.881092085,0.90076052,0.859094321,0.851838794,0.891317977,0.831714876,0.830603048
South Sudan,SSD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,0.13161632,0.139880248,0.145569875,0.181371037,0.159441965
Sub-Saharan Africa,SSF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,0.860588153,0.866392983,0.812034707,0.828673563,0.821325138,0.852214667,0.847150339,0.864871331,0.823723113,0.807579606,0.853875192,0.843495409,0.81821536,0.870799536,0.930519557,0.878155592,0.897080071,0.904882059,0.920649948,0.88379043,0.88471595,0.904125127,0.86258418,0.855251747,0.894884999,0.83527525,0.834312943
Small states,SST,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,4.240472062,4.461185379,4.939270358,5.02397601,4.908835792,4.83529971,5.037471665,5.179493759,4.980111031,4.921145926,5.112691384,5.402780581,5.437851023,5.710534836,5.771963622,6.161038556,6.599289648,6.909808495,6.89591,6.587631331,6.867388229,7.003295568,7.137905966,6.959199111,7.455454494,7.187627417,6.969563292
Sao Tome and Principe,STP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,0.399894303,0.390886877,0.382666003,0.375179046,0.368323456,0.362027066,0.356269525,0.350955592,0.345822935,0.340606892,0.335092997,0.354654416,0.397919252,0.438825915,0.477048466,0.48902027,0.521650658,0.507161756,0.492876344,0.521247925,0.548918618,0.556437103,0.603368294,0.591799549,0.580793656,0.570003811,0.595447455
Suriname,SUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,4.299019172,4.909991404,4.838133387,4.771906175,4.702740718,4.672437089,4.655204111,4.64268178,4.585434649,4.57010862,4.664057042,4.97059669,3.246983317,3.163914974,3.164286915,3.193713661,3.454401884,3.450494052,3.758312819,3.827451535,4.539301232,3.371141244,4.187024361,3.85265791,4.056232637,3.082377853,3.076995794
Slovak Republic,SVK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,8.328661591,8.05247737,7.560575842,7.854439175,7.688376418,7.625149374,7.509487589,7.272131497,6.659329488,7.317137791,7.300020532,7.349868072,7.212801455,7.325390806,7.277962961,6.843273815,7.010558568,6.319073237,6.721959562,6.395396289,6.066482246,6.11280356,5.661581328,5.767758994,5.970322225
Slovenia,SVN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,6.250344854,6.609542582,6.705668873,7.238644496,7.519770415,7.985964946,7.666612166,7.703668853,7.23840366,7.611741112,7.731011817,7.772287175,7.884828934,7.931674693,8.094608116,8.049468764,8.58644121,7.491602314,7.485854369,7.384577389,7.133786936,6.743161616,6.053631946,6.072183553,6.117461533
Sweden,SWE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,6.069368319,5.979200975,5.886699422,5.936305085,6.251746293,6.248524772,6.324031405,5.89509852,5.985459792,5.769666514,5.562430083,5.747026066,6.434228598,6.115194532,6.062241404,5.710313512,5.459003216,5.253521937,5.328098275,4.63141136,5.547348052,5.474957121,4.942300828,4.671420785,4.484611458,3.896324042,4.35875184
Eswatini,SWZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,1.172662387,1.036848755,0.964339966,0.801389199,1.191869946,1.147370477,1.016124665,1.24843631,1.238651601,1.246792099,1.185332717,1.132360703,1.111911087,1.025381257,1.014754172,0.99985251,0.994532339,1.033996003,1.058246861,1.009106667,0.995234951,1.002237806,1.144994663,1.403585996,0.823803379,0.89014206,1.036913457
Sint Maarten (Dutch part),SXM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,20.11345266,19.53355916,19.46132413,,
Seychelles,SYC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,2.163048326,2.446783742,2.435580741,2.537610895,2.717943535,2.62958143,3.07114909,4.410701121,5.487989245,6.338925507,7.050966955,7.812504618,6.43848166,6.644640678,8.936853592,8.320210481,8.669030733,7.546775958,7.970272322,6.006792825,4.942709146,3.732379547,4.775658811,3.669079145,5.338401252,5.259936416,6.390728477
Syrian Arab Republic,SYR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,3.001677865,3.318652768,3.254448343,3.36637734,3.343821888,2.904358665,2.901211809,3.02536303,3.223518553,3.270397343,3.11019717,2.909268872,2.286531603,3.116543213,2.866491678,2.757263587,2.81134785,3.343756549,3.275343328,2.939358639,2.883815863,2.69924891,2.188087381,1.860624448,1.640539063,1.627771232,1.651774073
Turks and Caicos Islands,TCA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,2.422260755,2.289907111,2.420994718,2.776882831,2.856104368,2.939750863,2.816436252,3.131155007,3.218078104,3.462155783,3.455316405,3.399619895,4.261751033,4.105233697,3.845543071,4.294215756,4.865877309,5.430804673,5.52365233,5.626698816,5.613900796,5.493303772,5.38219926,5.384728341,5.59863157,5.707234374,5.91791351
Chad,TCD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,0.063338091,0.062535335,0.064032269,0.061452589,0.060025633,0.060156388,0.060181286,0.060110804,0.059464498,0.059192633,0.05836898,0.057890764,0.056514007,0.079411955,0.076844983,0.07590679,0.075744727,0.07898032,0.082956472,0.081523098,0.083451527,0.066451641,0.071993351,0.072949324,0.073267221,0.070944141,0.069755686
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,1.781236585,1.864683037,1.940602827,2.059849742,2.156631035,2.321036566,2.409754348,2.413523037,2.250049099,2.239235608,2.296744134,2.353479902,2.549888387,2.931914484,3.318607232,3.6624237,3.971734683,4.05727823,4.512902168,4.510492661,5.127014651,5.631312816,5.761212493,5.805046333,5.766244989,5.741287793,5.618534242
Europe & Central Asia (IDA & IBRD countries),TEC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,15.31620384,14.5937843,9.61024018,8.864947703,7.812549891,7.619165927,7.48973039,7.04954773,6.898135628,6.899898104,6.95232558,6.967799796,6.998034856,7.29266387,7.365276239,7.398549056,7.681900718,7.761958421,7.851000539,7.151143661,7.607798673,7.909453558,7.909957087,7.643998075,7.473582553,7.286477422,7.400544027
Togo,TGO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,0.205000805,0.218330765,0.211884473,0.214792905,0.202010816,0.225592606,0.243690623,0.219891613,0.251725762,0.321407743,0.276268469,0.229614541,0.237079979,0.274476099,0.255520628,0.238514053,0.211892491,0.237845036,0.276678743,0.445260993,0.410573777,0.375820713,0.355666909,0.36803288,0.362693064,0.360032243,0.399417466
Thailand,THA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,1.604039776,1.74166989,1.894805214,2.113476992,2.323886401,2.679308118,2.938896564,2.989933009,2.61479855,2.698809095,2.743290186,2.906858563,3.037180083,3.189472895,3.407058655,3.477630683,3.511904525,3.536123162,3.471334905,3.680664073,3.852981518,3.7954794,4.025723762,4.214834224,4.105519506,4.138352218,4.114223358
Tajikistan,TJK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,1.329518033,0.925712927,0.415180783,0.424915305,0.483179879,0.362475951,0.414313298,0.411661528,0.359837081,0.362723793,0.292704206,0.317283052,0.384731813,0.359715206,0.384043566,0.45794198,0.402305848,0.332605316,0.337110559,0.304888204,0.37206278,0.3612508,0.559858657,0.592079302,0.612889431
Turkmenistan,TKM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,8.236977745,6.891872397,8.149181964,8.080253983,7.153793512,7.031527289,7.27172011,8.436472476,8.312217333,8.342192944,8.669542224,9.579936221,9.895300018,10.16656003,10.29328732,11.50742063,11.51415089,10.05212428,11.26147873,12.07311921,12.31475484,12.43590562,12.51776695,12.69909189,12.47358651
Latin America & the Caribbean (IDA & IBRD countries),TLA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,2.247863631,2.257384108,2.25883357,2.307082276,2.34639886,2.344449254,2.417430015,2.518748308,2.636174478,2.642289076,2.585071673,2.610186642,2.604651695,2.634946127,2.618730003,2.722202079,2.761793934,2.774609154,2.891752933,2.79710676,2.901406659,2.916179112,3.009183147,3.041433186,3.050979265,2.986248167,2.901532656
Timor-Leste,TLS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,0.174866207,0.170358607,0.181106356,0.176876504,0.176778181,0.176911825,0.191092549,0.211634429,0.214616428,0.22071489,0.258924584,0.384729839,0.437168056,0.419943292,0.406011541
Middle East & North Africa (IDA & IBRD countries),TMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,2.435632844,2.53479731,2.553618569,2.641761102,2.756196353,2.816435592,2.764260188,2.727569359,2.996535979,3.186975634,3.153945972,3.191495071,3.148923985,3.313046934,3.452782776,3.601805718,3.659382975,3.613549929,3.798647647,3.874635275,3.889102521,3.902405591,4.006318664,3.993043149,4.094086284,3.995919322,4.023063965
Tonga,TON,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,0.810011676,1.001007916,0.730332603,0.88262503,0.957551259,0.993394182,0.799881587,1.024736336,0.906999753,1.128516034,0.973145663,0.893600171,1.036900891,1.178282742,1.097706999,1.126574501,1.261921617,1.108168179,1.170556883,1.270690153,1.1284596,0.991444738,1.035099331,1.117021068,1.125202914,1.200732281,1.269071421
South Asia (IDA & IBRD),TSA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,0.625890159,0.646685204,0.671942354,0.682820685,0.709036975,0.734994151,0.784299648,0.797988979,0.798425204,0.831696,0.848960554,0.845153711,0.84409088,0.864696335,0.897377389,0.93241551,0.978680264,1.039192498,1.129499729,1.223999922,1.20673417,1.267528632,1.357808294,1.352994259,1.461923687,1.512009625,1.545259606
Sub-Saharan Africa (IDA & IBRD countries),TSS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,0.860588153,0.866392983,0.812034707,0.828673563,0.821325138,0.852214667,0.847150339,0.864871331,0.823723113,0.807579606,0.853875192,0.843495409,0.81821536,0.870799536,0.930519557,0.878155592,0.897080071,0.904882059,0.920649948,0.88379043,0.88471595,0.904125127,0.86258418,0.855251747,0.894884999,0.83527525,0.834312943
Trinidad and Tobago,TTO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,13.94288585,13.84333127,15.4871871,14.45137969,13.9575613,13.57216871,16.37328247,14.59991364,15.15691589,17.83695497,18.81317173,20.72512252,22.40889734,24.92074069,25.91383845,29.4264629,32.76356808,34.75442871,33.76743457,33.98747928,36.08889453,35.12550948,33.77371196,34.3782943,33.96103108,33.75508491,31.84485149
Tunisia,TUN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,1.60471646,1.837882157,1.744130652,1.876037696,1.777497581,1.723917138,1.808306375,1.801665822,1.892909956,1.906814917,2.052131516,2.125563118,2.113365672,2.136350551,2.224946187,2.242265111,2.253858217,2.339754109,2.383767796,2.355086515,2.600803611,2.422390866,2.489516274,2.526032939,2.605932406,2.705982827,2.64840154
Turkey,TUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,2.707520507,2.720197339,2.746190834,2.808934048,2.72475914,2.940486478,3.167194771,3.288497634,3.271079338,3.159085617,3.417941997,3.031010351,3.157334228,3.306488747,3.36395109,3.496000757,3.80492901,4.093144465,4.032738479,3.935469367,4.096888453,4.372357933,4.386124614,4.285926545,4.478823888,4.461231155,4.669466686
Tuvalu,TUV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,0.822843038,0.812541547,0.804872695,0.797694148,0.792693472,0.788771779,0.786656656,0.786656656,0.785897985,0.784720736,0.780711092,0.773302404,1.146415173,1.131091919,1.114702604,1.1001,0.724703557,1.076313472,1.066608493,1.055353031,0.69648623,0.68973949,1.024397057,1.013263332,1.002643092,0.991170376,0.980044543
Tanzania,TZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,0.085695774,0.088379778,0.082558241,0.088758453,0.072721955,0.083978605,0.085277596,0.092401347,0.080061499,0.077643518,0.07914346,0.09096621,0.101599393,0.104748991,0.116740428,0.143150096,0.152433674,0.144944224,0.146753792,0.137404486,0.160252602,0.177194603,0.202862863,0.230538234,0.231426985,0.251220815,0.225684764
Uganda,UGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,0.044161904,0.043913646,0.043462675,0.042070323,0.036126179,0.046167246,0.050560503,0.051477604,0.057084095,0.057675294,0.060780277,0.061946205,0.061924706,0.062667953,0.064805143,0.078414179,0.088814596,0.097997791,0.104834308,0.107636295,0.120883274,0.127392876,0.118310285,0.123482382,0.129345873,0.139771241,0.143267095
Ukraine,UKR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,12.09826486,10.33620726,8.508382998,8.656952641,8.075863335,6.743723935,6.553790346,6.694633591,6.525532256,6.612406766,6.611444787,7.371051365,7.23676392,7.087898757,6.976799586,6.907396071,6.723651438,5.64780667,6.641343749,6.265964231,6.487596829,5.976635541,5.046562571,4.34697596,4.493971404
Upper middle income,UMC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,4.008564317,3.989029665,3.338161864,3.345545846,3.301869878,3.381898219,3.428431495,3.397307002,3.295551274,3.313992534,3.352339312,3.403999254,3.535939636,3.871291529,4.191549554,4.464146715,4.75097479,4.814943886,5.216381697,5.122841654,5.63310787,6.046572437,6.171402469,6.17329092,6.153928456,6.070904679,5.979799957
Uruguay,URY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,1.284204308,1.454313048,1.639096214,1.405526875,1.270387745,1.423909393,1.675759019,1.698845991,1.72817545,2.033027087,1.598364749,1.530547985,1.389165494,1.383537104,1.689161686,1.738671739,1.999238889,1.801720058,2.474512315,2.406222572,1.901575191,2.304301301,2.573105623,2.238430313,1.984240835,1.963537904,1.975862788
United States,USA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,19.32275118,19.05616319,19.13943728,19.34708291,19.36089205,19.27654526,19.49602474,19.69036318,19.5792362,19.72716951,20.17875051,19.63650507,19.61340408,19.56410453,19.65837118,19.59188523,19.09406652,19.21789784,18.46176387,17.15773779,17.4431109,16.91520177,16.19342933,16.36222413,16.41657591,15.98986626,15.50220398
Uzbekistan,UZB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,5.205331204,5.289758636,4.848528802,4.536876454,4.5777107,4.532812989,4.953827159,5.060297553,4.941815954,4.944720232,5.078575569,4.971916543,4.874333204,4.480082661,4.541206044,4.473745459,4.538017932,3.858171993,3.647048882,3.874800916,3.889733195,3.417442433,3.420722746,3.288582762,2.882785961
St. Vincent and the Grenadines,VCT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,0.750567526,0.782558269,0.781296897,0.9504133,1.119922631,1.187994631,1.222605023,1.223522869,1.49672081,1.531348021,1.360869888,1.665335138,1.730085016,1.827982202,2.02760985,2.02570571,2.025910886,2.095081,2.097497071,2.878415692,2.032423445,1.828150966,2.33340711,1.924278691,2.021109488,2.015795067,2.010067697
"Venezuela, RB",VEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,6.222407299,5.744377291,5.154891872,5.918663936,6.052085844,6.080431546,5.485843074,5.866977004,7.185495765,7.292497747,6.30041799,7.002517642,7.701743573,7.518235592,5.836654063,6.218894868,6.355267973,5.946848035,6.530473626,6.459469903,6.693449564,5.931888263,6.540353293,6.176024158,6.161191593,5.714223427,5.500712738
British Virgin Islands,VGB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,3.774143747,4.073086749,4.57430307,4.684765251,5.190783265,5.696163206,6.017023895,5.967149758,6.105191464,6.042694497,6.138447147,6.207738815,6.421458659,6.76818014,7.224321662,7.776128446,7.632269075,7.466642712,7.306740238,7.052183883,7.124487299,7.12189696,7.039616056,6.991541581,7.336782918,7.295760154,7.245307443
Virgin Islands (U.S.),VIR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,0.315413663,0.310420097,0.306258097,0.319732635,0.359474571,0.388334428,0.455743274,0.584708333,0.608242811,0.603434888,0.671308552,0.757220692,0.868419917,0.957054376,1.090129494,1.170708252,1.214192778,1.227733963,1.368182472,1.476951428,1.622618922,1.712240646,1.588281536,1.622307629,1.824531973,2.032107552,2.057565917
Vanuatu,VUT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,0.450328505,0.437949521,0.401746472,0.390243139,0.379817095,0.392523698,0.491148484,0.482166235,0.453257822,0.465291148,0.455966308,0.465111855,0.434926774,0.423911459,0.287428905,0.280349003,0.222377198,0.451123606,0.424300413,0.525570366,0.512300443,0.544036134,0.455621065,0.414374501,0.583633966,0.486895585,0.527000323
World,WLD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,0.004218378,0.004195685,0.004077023,0.004051406,0.004020677,0.004049534,0.004092233,0.004078986,0.004020516,0.004024013,0.004078221,0.004050254,0.004096235,0.004268624,0.004409031,0.004531555,0.004628293,0.004649816,0.004753536,0.00457224,0.004831502,0.004932195,0.00498265,0.004985734,0.00494074,0.004902181,0.004848811
Samoa,WSM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,0.630676339,0.648444789,0.664753157,0.658273446,0.673865105,0.690039634,0.728408261,0.745896971,0.763785951,0.781520543,0.81977484,0.836298121,0.831486279,0.867762728,0.841855647,0.897739349,0.912310091,0.946733243,0.980465233,1.013334706,1.00574351,1.075831204,1.047226688,1.038281852,1.087388995,1.212776403,1.262955252
Kosovo,XKX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,4.266386362,4.650694816,4.745655749,4.672302624,4.395271777,4.441262031,4.005282521,4.702186449,5.031519664
"Yemen, Rep.",YEM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,0.321606426,0.748475385,0.768266089,0.638507369,0.634009607,0.701763357,0.687683662,0.716842701,0.741633987,0.821118176,0.841074757,0.904554225,0.85473309,0.911486595,0.966289064,0.996837633,1.030386492,0.985389791,1.020428239,1.090990014,1.01197481,0.865783086,0.764021452,1.013754066,0.955250966,0.49709107,0.390479572
South Africa,ZAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,8.513599989,8.653758151,7.801071104,8.100407279,8.361297473,8.742672525,8.626706188,8.982420083,8.647141174,8.462992931,8.420829921,8.163976697,7.727642398,8.657235861,9.519375403,8.707407369,9.236950117,9.498785998,9.979458339,9.967159109,9.17305524,9.179456987,8.794996821,8.553336036,8.882321727,8.376655342,8.480658464
Zambia,ZMB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,0.304334475,0.293034292,0.290709871,0.288904066,0.272862564,0.238645464,0.200238058,0.249112461,0.234519093,0.178277218,0.174972043,0.178339467,0.180814948,0.187637934,0.185720846,0.192995979,0.188267332,0.154270853,0.168958161,0.189799593,0.197823105,0.208411807,0.254266867,0.265078347,0.292412222,0.285427858,0.314182895
Zimbabwe,ZWE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,1.499500643,1.493785645,1.56058987,1.475029222,1.58021271,1.325950506,1.299201202,1.236363494,1.213377172,1.339294793,1.171874423,1.056376707,1.00093113,0.889342579,0.78923448,0.891798247,0.859470259,0.80664939,0.627678197,0.447289081,0.614549238,0.746236404,0.600302734,0.881704578,0.891738608,0.891623872,0.782776886
